0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0.0,-5.552132114470471,584
0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0.0,-5.528857031433944,980
1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0.0,-5.256422578948115,120
0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0.0,-5.247947038869869,195
1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0.0,-5.072121034812264,3
0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0.0,-5.048857031433943,6
1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0.0,-5.039206872120522,13
0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0.0,-5.023535821198252,31
1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0.0,-5.012132114470471,2
1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0.0,-4.993204311946526,8
0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0.0,-4.992813070200436,9
0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0.0,-4.976318567104841,18
1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.0,-4.929620886385571,5
1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0.0,-4.918331691530526,5
0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0.0,-4.91794703886987,4
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0.0,-4.902252119338023,8
1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0.0,-4.800492563047236,1
0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0.0,-4.785638764432354,1
1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0.0,-4.745737071333213,1
0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0.0,-4.719575893937801,1
1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0.0,-4.518857031433944,1
1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0.0,-4.451242718646396,1
0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0.0,-4.442778258226357,1
1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0.0,-4.378331691530526,1
1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0.0,-4.337229028755169,1
