0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0.0,-4.467504483777136,1
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,-4.461831903258503,2
1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0.0,-4.461538336955787,1
1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0.0,-4.455588779273457,4
0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0.0,-4.450169488595788,3
1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-4.444496908077154,1
0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-4.441847345318395,3
0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0.0,-4.4245123501370465,1
0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-4.420400263925172,1
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,-4.400495553337503,1
1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0.0,-4.3997066439971295,1
1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-4.38044708736485,1
0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0.0,-4.366819853547439,1
1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0.0,-4.365412857638766,1
0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0.0,-4.358572088907723,2
0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0.0,-4.341237093726375,1
1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0.0,-4.327158311189512,2
0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0.0,-4.322982131836319,1
1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0,-4.311843438771058,1
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,-4.279999999999999,1
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0.0,-4.267188583807071,1
1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-4.2647524092357685,1
1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.0,-4.260591837751299,1
1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0.0,-4.252763872020123,1
0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0.0,-4.247504483777136,1
0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0.0,-4.24108966926894,2
0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0.0,-4.241031248105728,1
1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,-4.146165686692179,1
1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0.0,-4.109299174210093,1
0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-4.09891154489352,1
0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-4.085647136654972,1
1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0.0,-4.072307742753095,1
0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0.0,-4.058671980743355,1
0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-4.056647751585723,1
1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.0,-4.049344728715361,1
1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0,-3.828830691510831,1
1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0.0,-3.2187930380257757,1
0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0.0,-3.2048973158131675,1
0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-3.0846134792879636,1
